12,-1,-1,726,10,28,27,630,323,559,242,33,28,27,-1,210,-1,12,-1,115,-1,446,28,27,-1,-1,-1,147,157,-1,564,618,555,299,20,111,750,28,27,-1,393,55,618,555,299,756,750,357,346,750,811,628,-1,603,370,813,275,579,213,628,53,-1,202,545,95,579,-1,742,111,750,109,-1,584,104,696,68,628,310,813,275,579,213,108,27,21,370,813,275,579,213,812,652,689,370,109,-1,411,120,12,27,21,225,612,246,-1,55,552,668,628,310,579,213,68,443,322,308,213,282,-1,184,-1,517,-1,41,-1,191,-1,-1,-1,285,130,-1,41,115,-1,191,-1,97,523,-1,211,386,191,-1,474,752,27,750,756,750,234,21,750,588,750,-1,27,715,27,-1,112,102,483,-1,97,-1,41,102,483,97,-1,133,71,98,798,-1,48,71,-1,-1,79,12
504,466,563,-1,342,13,164,48,120,75,273,217,497,507,466,295,577,150,788,-1,388,699,291,-1,48,231,242,581,812,-1,745,552,511,379,81,-1,814,164,263,361,480,-1,30,488,291,48,231,242,217,20,134,212,70,120,107,81,218,27,-1,-1,109,508,532,200,699,764,355,-1,97,376,669,624,441,124,552,49,87,4,-1,468,468,-1,456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
12,-1,32,-1,-1,-1,-1,408,-1,299,117,48,301,419,-1,114,10,28,27,68,527,141,-1,158,48,-1,-1,792,-1,549,490,23,732,758,456,19,-1,606,-1,463,699,697,10,21,78,-1,377,582,357,48,815,-1,160,21,-1,101,12,-1,79,-1,-1,57,-1,64,350,-1,816,759,-1,-1,475,641,-1,-1,356,79,173,40,80,147,130,226,-1,-1,392,799,317,20,7,130,-1,117,657,154,489,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111,-1,-1,449,468,-1,588,120,423,56,-1,124,277,106,56,3,81,-1,345,170,745,209,184,179,384,213,355,477,710,465,486,-1,756,384,197,710,465,477,529,655,137,227,70,133,97,434,56,124,27,79,376,2,777,31,120,504,715,-1,-1,-1,756,750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142,606,65,159,760,191,-1,-1,468,379,463,12,79,21,29,193,-1,488,294,139,-1,120,607,607,236,184,19,-1,21,7,99,699,29,277,497,150,438,193,21,379,93,91,699,682,29,-1,54,110,729,8,128,-1,-1,473,212,126,317,604,-1,227,-1,704,761,-1,-1,618,657,511,138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
144,314,518,62,190,294,68,228,463,541,355,41,659,433,548,-1,53,267,4,357,62,294,106,120,518,431,4,767,-1,323,318,648,62,106,-1,318,-1,375,236,296,293,19,626,764,14,231,296,518,549,120,712,518,296,-1,53,231,518,170,362,293,296,377,-1,159,102,612,804,-1,296,131,130,528,-1,648,62,-1,19,294,81,-1,-1,-1,48,159,318,473,648,294,194,294,133,-1,-1,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
439,334,41,700,688,439,34,424,190,546,71,700,353,412,13,572,204,48,376,339,687,399,48,732,617,117,735,424,485,442,392,-1,48,820,-1,-1,334,34,61,267,439,334,504,-1,442,392,48,360,424,320,143,-1,71,34,277,418,98,375,204,439,334,700,71,34,-1,392,-1,48,-1,424,656,392,-1,240,150,-1,507,65,791,204,424,34,143,55,88,265,656,32,138,318,58,-1,23,146,817,204,48,142,656,392,-1,-1,138,99,177,134,-1,683,818,819,159,205,150,14,15,74,69,48,376,-1,158,440,204,439,334,375,173,307,88,265,40,80,210,142,392,48,143,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,140,-1,0,364,685,-1,654,734,20,-1,-1,495,163,140,426,734,4,360,734,597,491,-1,40,77,29,601,-1,822,477,164,84,-1,114,491,638,-1,491,509,219,-1,371,388,288,4,-1,562,821,607,734,231,140,797,-1,-1,406,533,-1,355,734,-1,364,-1,297,101,734,106,120,71,2,517,63,-1,214,700,734,19,84,617,297,140,426,734,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
24,-1,150,14,-1,-1,295,379,812,652,217,-1,14,-1,81,159,628,-1,-1,-1,716,164,579,-1,414,652,387,-1,295,-1,477,-1,824,159,173,61,65,295,84,-1,826,824,-1,824,823,718,339,-1,826,824,823,-1,718,218,652,387,-1,78,-1,-1,-1,827,823,825,295,-1,159,173,61,65,295,84,-1,826,824,823,718,339,-1,826,824,823,718,668,628,-1,159,-1,14,-1,-1,159,61,65,170,84,200,823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
184,179,-1,-1,104,413,-1,277,435,532,323,523,677,637,99,-1,53,112,776,-1,104,338,545,339,-1,642,184,179,689,-1,776,-1,104,128,377,193,67,339,70,-1,767,-1,689,-1,617,1,689,14,99,177,65,497,212,106,15,186,212,700,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
18,39,84,-1,48,-1,266,285,355,366,-1,412,-1,-1,409,-1,828,32,357,101,73,126,97,450,355,20,-1,-1,-1,97,268,-1,331,375,266,-1,334,345,97,147,-1,334,-1,345,-1,-1,398,200,-1,383,-1,144,213,61,829,345,688,63,450,293,714,55,298,355,124,147,137,353,499,288,-1,159,-1,-1,74,69,48,49,667,450,53,27,140,798,506,355,-1,-1,-1,48,199,293,-1,-1,-1,-1,214,366,375,56,355,-1,131,662,52,130,-1,48,71,70,154,97,81,-1,375,56,450,355,48,287,285,-1,639,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,574,160,205,13,41,-1,46,357,595,293,-1,112,63,170,374,222,-1,739,78,-1,49,139,41,-1,318,98,406,41,357,41,250,-1,277,-1,810,-1,375,173,495,-1,-1,-1,250,474,71,190,-1,-1,71,41,41,-1,468,41,-1,175,-1,385,-1,41,751,175,-1,175,-1,309,13,423,41,162,13,71,175,13,677,40,120,339,159,106,66,49,439,41,28,619,120,338,92,49,371,40,677,677,40,49,66,29,125,733,70,36,40,125,274,310,379,333,49,75,339,49,385,423,98,41,106,28,619,666,147,98,423,98,41,15,463,-1,129,411,-1,318,387,41,648,120,48,-1,120,-1,-1,541,41,71,64,318,-1,49,552,807,-1,-1,541,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
28,339,687,48,732,216,541,-1,802,-1,-1,112,617,-1,-1,724,733,174,48,667,172,235,-1,210,381,267,159,321,412,547,323,-1,-1,-1,652,157,106,722,28,798,359,493,633,-1,101,704,10,206,773,-1,-1,-1,172,235,-1,722,28,802,732,32,-1,-1,178,-1,-1,-1,815,291,-1,-1,164,494,-1,832,164,418,101,8,14,831,830,666,427,159,511,427,337,-1,588,-1,150,418,8,14,65,159,70,-1,159,173,40,80,370,301,-1,-1,112,552,-1,517,483,159,667,-1,-1,-1,654,-1,-1,11,592,605,160,428,28,339,687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
755,65,97,719,238,423,194,337,349,637,353,126,160,184,640,809,517,328,410,-1,86,809,474,366,184,640,134,465,194,337,637,376,755,159,590,387,353,126,194,337,637,349,86,809,833,337,39,599,591,755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,435,-1,344,414,748,177,65,150,558,232,-1,70,-1,-1,-1,344,414,661,624,147,-1,637,313,801,344,414,-1,-1,65,-1,116,552,332,471,637,18,84,59,52,517,65,308,536,-1,637,232,755,755,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,583,-1,398,-1,129,753,126,100,392,409,392,166,583,31,353,159,-1,300,126,276,-1,100,397,-1,736,442,392,379,-1,452,277,-1,183,48,287,97,-1,300,126,81,356,-1,-1,235,118,397,48,607,-1,193,715,683,503,95,503,169,345,71,53,514,48,347,95,169,565,20,187,28,27,288,147,135,100,392,409,412,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,98,4,-1,615,299,12,79,607,607,120,116,97,81,-1,699,682,-1,-1,-1,606,575,120,-1,97,7,412,141,615,28,27,615,41,157,4,13,97,-1,449,-1,4,139,70,284,40,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20,557,-1,411,345,185,708,-1,-1,799,-1,114,60,712,505,-1,-1,389,670,87,-1,593,250,799,389,645,42,514,185,708,-1,-1,489,614,614,160,-1,216,541,406,99,95,-1,463,209,128,666,427,159,345,-1,30,15,74,48,622,527,-1,160,-1,-1,-1,-1,-1,636,345,-1,478,360,-1,345,339,-1,540,15,-1,-1,13,30,610,540,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
359,679,194,305,306,-1,305,-1,644,306,420,-1,633,326,-1,359,329,414,732,379,545,190,52,748,690,477,305,-1,125,493,633,20,-1,477,145,-1,414,436,387,422,427,306,679,-1,306,383,-1,387,70,473,538,52,329,414,173,112,307,329,414,422,427,-1,306,317,110,322,308,70,435,52,-1,318,-1,150,154,-1,387,800,538,52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
33,28,27,-1,-1,-1,504,551,-1,40,-1,-1,65,155,122,404,120,237,-1,-1,392,242,258,442,94,40,347,361,-1,127,299,-1,-1,355,40,299,-1,534,94,40,242,-1,-1,40,299,661,-1,164,447,397,328,217,572,551,346,34,470,407,73,477,164,171,261,255,-1,-1,602,267,40,80,33,28,27,355,40,85,-1,1,155,27,-1,40,299,470,355,447,397,-1,113,187,729,142,267,120,550,2,237,246,49,87,-1,227,70,13,466,704,697,-1,-1,404,-1,97,56,73,147,40,80,33,804,646,486,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,159,81,354,170,-1,-1,170,173,61,65,738,309,329,414,442,521,529,242,-1,834,165,361,-1,500,70,55,477,329,443,308,-1,437,-1,834,-1,40,125,-1,329,517,816,405,173,159,816,666,405,65,-1,835,-1,708,405,807,339,835,70,56,471,431,58,443,308,-1,437,173,159,71,274,263,136,322,308,827,437,-1,150,504,271,68,101,70,-1,47,-1,164,320,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
328,-1,42,711,173,40,80,70,644,155,-1,130,714,545,-1,708,295,355,120,468,-1,355,-1,470,470,686,-1,42,711,-1,-1,190,133,455,150,-1,275,-1,97,708,-1,588,549,295,355,2,515,275,-1,56,75,124,393,120,646,295,42,711,27,79,275,-1,173,344,501,-1,295,307,42,711,295,275,-1,-1,715,27,56,40,80,789,295,-1,15,154,190,56,40,80,644,155,632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
191,-1,41,357,700,680,146,217,497,144,618,680,55,-1,274,150,-1,463,557,611,299,146,793,10,28,27,205,-1,120,144,618,680,355,661,-1,466,546,553,680,449,64,252,152,220,120,91,-1,782,274,293,310,618,10,293,-1,28,489,536,63,489,545,63,21,-1,67,159,362,385,-1,819,135,622,41,-1,680,49,173,284,70,97,463,295,470,466,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
474,-1,660,53,747,242,710,342,58,95,176,-1,470,53,514,442,53,176,346,142,-1,54,-1,170,530,355,-1,163,107,221,514,398,186,70,248,69,48,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
617,412,461,-1,-1,491,271,190,202,690,-1,-1,662,106,36,95,45,-1,321,379,-1,-1,-1,662,277,418,98,159,584,151,-1,128,-1,4,261,-1,128,101,609,151,-1,212,126,136,-1,97,173,-1,153,344,-1,429,564,300,-1,92,662,15,-1,97,-1,3,504,584,151,-1,662,128,216,198,468,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,119,160,-1,385,41,49,-1,357,117,-1,49,321,331,-1,-1,4,264,160,69,77,836,739,78,-1,-1,41,277,-1,194,-1,-1,-1,375,78,621,-1,-1,253,-1,49,-1,-1,621,-1,-1,350,137,248,70,566,97,14,203,49,712,-1,-1,-1,385,194,-1,807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
359,221,12,79,-1,141,615,106,79,-1,388,194,678,705,88,135,49,617,615,147,250,355,770,141,48,715,194,678,705,79,769,-1,143,56,147,128,770,659,-1,-1,808,141,-1,147,615,199,19,-1,173,55,298,128,142,221,527,804,705,88,304,708,524,-1,39,577,298,517,770,715,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
106,101,504,-1,-1,522,-1,64,606,392,241,759,53,267,563,-1,463,-1,-1,504,-1,522,53,30,170,143,112,84,759,-1,70,392,143,17,409,809,357,451,55,314,522,-1,337,4,110,781,3,267,392,170,337,831,830,375,-1,-1,522,337,101,324,504,-1,123,563,71,63,170,-1,337,170,344,345,-1,392,101,209,-1,81,-1,-1,392,463,375,115,-1,831,830,-1,-1,209,159,-1,-1,612,147,74,69,55,314,170,836,173,170,124,517,-1,-1,112,631,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3,661,97,-1,-1,-1,-1,205,353,150,191,-1,73,802,242,58,147,-1,214,725,-1,30,570,-1,160,531,176,4,-1,392,686,30,-1,65,304,212,56,370,501,661,412,209,-1,277,418,98,-1,95,214,98,563,637,45,-1,30,97,160,787,209,65,71,117,99,436,146,53,-1,-1,637,815,563,377,-1,109,146,53,-1,93,13,431,563,637,-1,-1,30,486,81,283,387,486,212,139,377,-1,258,-1,-1,-1,-1,316,56,486,84,-1,823,-1,-1,-1,-1,59,52,787,71,486,84,-1,823,-1,209,71,436,612,177,161,84,71,56,115,-1,463,584,-1,30,196,49,-1,159,370,517,631,-1,-1,121,584,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
